Client ID,Quarter,Month,Year,Monthly Points,Quarter Bonus 1,Quarter Bonus 2,Yearly Bonus 1
711,3,7,2020,0,0,0,0
712,3,7,2020,540,0,0,0
717,3,7,2020,452,0,0,0
720,3,7,2020,541,0,0,0
722,3,7,2020,0,0,0,0
724,3,7,2020,3599,0,0,0
727,3,7,2020,193,0,0,0
729,3,7,2020,2738,0,0,0
730,3,7,2020,0,0,0,0
735,3,7,2020,577,0,0,0
739,3,7,2020,931,0,0,0
741,3,7,2020,721,0,0,0
742,3,7,2020,0,0,0,0
743,3,7,2020,0,0,0,0
744,3,7,2020,165,0,0,0
745,3,7,2020,674,0,0,0
748,3,7,2020,235,0,0,0
751,3,7,2020,138,0,0,0
753,3,7,2020,463,0,0,0
757,3,7,2020,177,0,0,0
758,3,7,2020,384,0,0,0
761,3,7,2020,0,0,0,0
762,3,7,2020,504,0,0,0
763,3,7,2020,0,0,0,0
764,3,7,2020,0,0,0,0
766,3,7,2020,0,0,0,0
767,3,7,2020,103,0,0,0
772,3,7,2020,720,0,0,0
774,3,7,2020,146,0,0,0
775,3,7,2020,0,0,0,0
776,3,7,2020,129,0,0,0
781,3,7,2020,289,0,0,0
784,3,7,2020,0,0,0,0
795,3,7,2020,195,0,0,0
798,3,7,2020,0,0,0,0
802,3,7,2020,0,0,0,0
803,3,7,2020,35,0,0,0
806,3,7,2020,0,0,0,0
811,3,7,2020,0,0,0,0
815,3,7,2020,37,0,0,0
816,3,7,2020,26,0,0,0
821,3,7,2020,168,0,0,0
822,3,7,2020,81,0,0,0
826,3,7,2020,5995,0,0,0
837,3,7,2020,0,0,0,0
848,3,7,2020,1350,0,0,0
850,3,7,2020,0,0,0,0
855,3,7,2020,0,0,0,0
865,3,7,2020,110,0,0,0
867,3,7,2020,269,0,0,0
875,3,7,2020,831,0,0,0
879,3,7,2020,923,0,0,0
883,3,7,2020,232,0,0,0
884,3,7,2020,0,0,0,0
888,3,7,2020,116,0,0,0
892,3,7,2020,23,0,0,0
894,3,7,2020,0,0,0,0
898,3,7,2020,173,0,0,0
899,3,7,2020,0,0,0,0
903,3,7,2020,561,0,0,0
904,3,7,2020,0,0,0,0
907,3,7,2020,34,0,0,0
908,3,7,2020,0,0,0,0
911,3,7,2020,300,0,0,0
914,3,7,2020,216,0,0,0
918,3,7,2020,479,0,0,0
919,3,7,2020,0,0,0,0
923,3,7,2020,201,0,0,0
924,3,7,2020,181,0,0,0
925,3,7,2020,0,0,0,0
927,3,7,2020,63,0,0,0
929,3,7,2020,0,0,0,0
933,3,7,2020,0,0,0,0
952,3,7,2020,898,0,0,0
954,3,7,2020,0,0,0,0
959,3,7,2020,0,0,0,0
961,3,7,2020,0,0,0,0
962,3,7,2020,68,0,0,0
969,3,7,2020,449,0,0,0
971,3,7,2020,303,0,0,0
975,3,7,2020,1991,0,0,0
977,3,7,2020,0,0,0,0
978,3,7,2020,0,0,0,0
983,3,7,2020,0,0,0,0
987,3,7,2020,0,0,0,0
988,3,7,2020,278,0,0,0
989,3,7,2020,90,0,0,0
996,3,7,2020,284,0,0,0
999,3,7,2020,0,0,0,0
1000,3,7,2020,263,0,0,0
1005,3,7,2020,378,0,0,0
1008,3,7,2020,43,0,0,0
1015,3,7,2020,229,0,0,0
1018,3,7,2020,120,0,0,0
1019,3,7,2020,0,0,0,0
1022,3,7,2020,357,0,0,0
1026,3,7,2020,0,0,0,0
1027,3,7,2020,32,0,0,0
1028,3,7,2020,0,0,0,0
1031,3,7,2020,166,0,0,0
1032,3,7,2020,462,0,0,0
1044,3,7,2020,214,0,0,0
1046,3,7,2020,104,0,0,0
1054,3,7,2020,83,0,0,0
1056,3,7,2020,178,0,0,0
1060,3,7,2020,152,0,0,0
1064,3,7,2020,328,0,0,0
1065,3,7,2020,428,0,0,0
1068,3,7,2020,118,0,0,0
1070,3,7,2020,225,0,0,0
1074,3,7,2020,283,0,0,0
1085,3,7,2020,206,0,0,0
1091,3,7,2020,483,0,0,0
1093,3,7,2020,0,0,0,0
1094,3,7,2020,332,0,0,0
1095,3,7,2020,52,0,0,0
1096,3,7,2020,282,0,0,0
1097,3,7,2020,359,0,0,0
1104,3,7,2020,370,0,0,0
1112,3,7,2020,163,0,0,0
1113,3,7,2020,292,0,0,0
1114,3,7,2020,0,0,0,0
1115,3,7,2020,0,0,0,0
1118,3,7,2020,0,0,0,0
1122,3,7,2020,82,0,0,0
1132,3,7,2020,37,0,0,0
1136,3,7,2020,0,0,0,0
1137,3,7,2020,375,0,0,0
1138,3,7,2020,82,0,0,0
1140,3,7,2020,39,0,0,0
1141,3,7,2020,482,0,0,0
1154,3,7,2020,12,0,0,0
1155,3,7,2020,205,0,0,0
1157,3,7,2020,192,0,0,0
1158,3,7,2020,0,0,0,0
1159,3,7,2020,86,0,0,0
1169,3,7,2020,182,0,0,0
1170,3,7,2020,216,0,0,0
1175,3,7,2020,242,0,0,0
1177,3,7,2020,231,0,0,0
1180,3,7,2020,0,0,0,0
1183,3,7,2020,111,0,0,0
1186,3,7,2020,150,0,0,0
1188,3,7,2020,121,0,0,0
1194,3,7,2020,31,0,0,0
1196,3,7,2020,145,0,0,0
1199,3,7,2020,214,0,0,0
1200,3,7,2020,0,0,0,0
1201,3,7,2020,0,0,0,0
1207,3,7,2020,0,0,0,0
1208,3,7,2020,16,0,0,0
1209,3,7,2020,0,0,0,0
1210,3,7,2020,487,0,0,0
1212,3,7,2020,286,0,0,0
1214,3,7,2020,0,0,0,0
1216,3,7,2020,0,0,0,0
1217,3,7,2020,1039,0,0,0
1218,3,7,2020,861,0,0,0
1222,3,7,2020,327,0,0,0
1223,3,7,2020,258,0,0,0
1228,3,7,2020,71,0,0,0
1233,3,7,2020,63,0,0,0
1234,3,7,2020,0,0,0,0
1235,3,7,2020,173,0,0,0
1236,3,7,2020,0,0,0,0
1238,3,7,2020,213,0,0,0
1241,3,7,2020,101,0,0,0
1242,3,7,2020,0,0,0,0
1243,3,7,2020,311,0,0,0
1244,3,7,2020,0,0,0,0
1247,3,7,2020,0,0,0,0
1250,3,7,2020,689,0,0,0
1251,3,7,2020,81,0,0,0
1252,3,7,2020,0,0,0,0
1253,3,7,2020,40,0,0,0
1255,3,7,2020,76,0,0,0
1256,3,7,2020,23,0,0,0
1259,3,7,2020,133,0,0,0
1260,3,7,2020,0,0,0,0
1261,3,7,2020,293,0,0,0
1264,3,7,2020,1264,0,0,0
1265,3,7,2020,164,0,0,0
1268,3,7,2020,0,0,0,0
1269,3,7,2020,0,0,0,0
1270,3,7,2020,5,0,0,0
1273,3,7,2020,0,0,0,0
1274,3,7,2020,0,0,0,0
1275,3,7,2020,826,0,0,0
1277,3,7,2020,0,0,0,0
1278,3,7,2020,0,0,0,0
1281,3,7,2020,0,0,0,0
1282,3,7,2020,164,0,0,0
1283,3,7,2020,0,0,0,0
1284,3,7,2020,0,0,0,0
1286,3,7,2020,97,0,0,0
1288,3,7,2020,211,0,0,0
1289,3,7,2020,290,0,0,0
1290,3,7,2020,0,0,0,0
1292,3,7,2020,98,0,0,0
1294,3,7,2020,590,0,0,0
1299,3,7,2020,0,0,0,0
1300,3,7,2020,0,0,0,0
1301,3,7,2020,157,0,0,0
1303,3,7,2020,0,0,0,0
1304,3,7,2020,0,0,0,0
1305,3,7,2020,13,0,0,0
1306,3,7,2020,6,0,0,0
1308,3,7,2020,257,0,0,0
1309,3,7,2020,107,0,0,0
1310,3,7,2020,401,0,0,0
1311,3,7,2020,0,0,0,0
1312,3,7,2020,0,0,0,0
1315,3,7,2020,56,0,0,0
1317,3,7,2020,393,0,0,0
1318,3,7,2020,188,0,0,0
1319,3,7,2020,5351,0,0,0
1320,3,7,2020,0,0,0,0
1323,3,7,2020,1261,0,0,0
1324,3,7,2020,0,0,0,0
1326,3,7,2020,119,0,0,0
1327,3,7,2020,72,0,0,0
1330,3,7,2020,0,0,0,0
1331,3,7,2020,0,0,0,0
1332,3,7,2020,163,0,0,0
1333,3,7,2020,71,0,0,0
1334,3,7,2020,0,0,0,0
1335,3,7,2020,329,0,0,0
1336,3,7,2020,188,0,0,0
1337,3,7,2020,271,0,0,0
1339,3,7,2020,0,0,0,0
1341,3,7,2020,0,0,0,0
1342,3,7,2020,280,0,0,0
1343,3,7,2020,131,0,0,0
1344,3,7,2020,0,0,0,0
1345,3,7,2020,37,0,0,0
1349,3,7,2020,0,0,0,0
1350,3,7,2020,327,0,0,0
1351,3,7,2020,0,0,0,0
1352,3,7,2020,0,0,0,0
1353,3,7,2020,72,0,0,0
1354,3,7,2020,108,0,0,0
1355,3,7,2020,92,0,0,0
1356,3,7,2020,161,0,0,0
1358,3,7,2020,29855,0,0,0
1359,3,7,2020,41,0,0,0
1360,3,7,2020,90,0,0,0
1361,3,7,2020,209,0,0,0
1362,3,7,2020,0,0,0,0
1363,3,7,2020,0,0,0,0
1364,3,7,2020,0,0,0,0
1365,3,7,2020,0,0,0,0
1366,3,7,2020,0,0,0,0
1367,3,7,2020,113,0,0,0
1368,3,7,2020,1045,0,0,0
10,3,8,2020,0,0,0,0
12,3,8,2020,949,0,0,0
14,3,8,2020,1425,0,0,0
16,3,8,2020,0,0,0,0
21,3,8,2020,675,0,0,0
23,3,8,2020,476,0,0,0
25,3,8,2020,1205,0,0,0
28,3,8,2020,882,0,0,0
30,3,8,2020,193,0,0,0
32,3,8,2020,210,0,0,0
35,3,8,2020,0,0,0,0
38,3,8,2020,159,0,0,0
44,3,8,2020,347,0,0,0
45,3,8,2020,0,0,0,0
46,3,8,2020,0,0,0,0
48,3,8,2020,0,0,0,0
54,3,8,2020,237,0,0,0
56,3,8,2020,119,0,0,0
58,3,8,2020,96,0,0,0
64,3,8,2020,593,0,0,0
72,3,8,2020,0,0,0,0
83,3,8,2020,98,0,0,0
86,3,8,2020,236,0,0,0
87,3,8,2020,0,0,0,0
89,3,8,2020,149,0,0,0
93,3,8,2020,193,0,0,0
101,3,8,2020,0,0,0,0
118,3,8,2020,0,0,0,0
130,3,8,2020,0,0,0,0
145,3,8,2020,0,0,0,0
152,3,8,2020,61,0,0,0
160,3,8,2020,190,0,0,0
162,3,8,2020,576,0,0,0
163,3,8,2020,0,0,0,0
183,3,8,2020,915,0,0,0
186,3,8,2020,134,0,0,0
192,3,8,2020,2652,0,0,0
199,3,8,2020,0,0,0,0
207,3,8,2020,0,0,0,0
266,3,8,2020,113,0,0,0
289,3,8,2020,1016,0,0,0
291,3,8,2020,250,0,0,0
292,3,8,2020,141,0,0,0
299,3,8,2020,49,0,0,0
300,3,8,2020,102,0,0,0
301,3,8,2020,0,0,0,0
303,3,8,2020,0,0,0,0
317,3,8,2020,477,0,0,0
323,3,8,2020,365,0,0,0
328,3,8,2020,1050,0,0,0
329,3,8,2020,1902,0,0,0
335,3,8,2020,2871,0,0,0
347,3,8,2020,0,0,0,0
350,3,8,2020,103,0,0,0
361,3,8,2020,325,0,0,0
369,3,8,2020,179,0,0,0
371,3,8,2020,1353,0,0,0
381,3,8,2020,1332,0,0,0
383,3,8,2020,356,0,0,0
384,3,8,2020,0,0,0,0
385,3,8,2020,0,0,0,0
388,3,8,2020,0,0,0,0
389,3,8,2020,368,0,0,0
393,3,8,2020,0,0,0,0
402,3,8,2020,0,0,0,0
403,3,8,2020,0,0,0,0
404,3,8,2020,0,0,0,0
420,3,8,2020,0,0,0,0
425,3,8,2020,340,0,0,0
429,3,8,2020,209,0,0,0
434,3,8,2020,631,0,0,0
451,3,8,2020,0,0,0,0
452,3,8,2020,0,0,0,0
453,3,8,2020,181,0,0,0
475,3,8,2020,62,0,0,0
478,3,8,2020,203,0,0,0
485,3,8,2020,529,0,0,0
486,3,8,2020,559,0,0,0
492,3,8,2020,185,0,0,0
498,3,8,2020,329,0,0,0
505,3,8,2020,897,0,0,0
524,3,8,2020,198,0,0,0
533,3,8,2020,526,0,0,0
549,3,8,2020,0,0,0,0
555,3,8,2020,845,0,0,0
563,3,8,2020,0,0,0,0
567,3,8,2020,0,0,0,0
578,3,8,2020,0,0,0,0
579,3,8,2020,0,0,0,0
581,3,8,2020,0,0,0,0
584,3,8,2020,0,0,0,0
592,3,8,2020,0,0,0,0
594,3,8,2020,0,0,0,0
597,3,8,2020,499,0,0,0
598,3,8,2020,0,0,0,0
602,3,8,2020,3708,0,0,0
608,3,8,2020,189,0,0,0
614,3,8,2020,217,0,0,0
621,3,8,2020,251,0,0,0
622,3,8,2020,301,0,0,0
624,3,8,2020,0,0,0,0
631,3,8,2020,0,0,0,0
634,3,8,2020,0,0,0,0
645,3,8,2020,143,0,0,0
646,3,8,2020,2380,0,0,0
647,3,8,2020,60,0,0,0
648,3,8,2020,238,0,0,0
653,3,8,2020,202,0,0,0
658,3,8,2020,0,0,0,0
663,3,8,2020,0,0,0,0
666,3,8,2020,3165,0,0,0
672,3,8,2020,1981,0,0,0
673,3,8,2020,378,0,0,0
674,3,8,2020,0,0,0,0
675,3,8,2020,152,0,0,0
678,3,8,2020,2896,0,0,0
679,3,8,2020,0,0,0,0
690,3,8,2020,0,0,0,0
693,3,8,2020,472,0,0,0
697,3,8,2020,0,0,0,0
698,3,8,2020,0,0,0,0
711,3,8,2020,0,0,0,0
712,3,8,2020,565,0,0,0
717,3,8,2020,416,0,0,0
720,3,8,2020,586,0,0,0
722,3,8,2020,0,0,0,0
724,3,8,2020,2164,0,0,0
727,3,8,2020,140,0,0,0
729,3,8,2020,2890,0,0,0
730,3,8,2020,146,0,0,0
735,3,8,2020,0,0,0,0
739,3,8,2020,0,0,0,0
741,3,8,2020,666,0,0,0
742,3,8,2020,0,0,0,0
743,3,8,2020,210,0,0,0
744,3,8,2020,184,0,0,0
745,3,8,2020,175,0,0,0
748,3,8,2020,236,0,0,0
751,3,8,2020,0,0,0,0
753,3,8,2020,476,0,0,0
757,3,8,2020,152,0,0,0
758,3,8,2020,0,0,0,0
761,3,8,2020,0,0,0,0
762,3,8,2020,324,0,0,0
763,3,8,2020,0,0,0,0
764,3,8,2020,139,0,0,0
766,3,8,2020,0,0,0,0
767,3,8,2020,126,0,0,0
772,3,8,2020,0,0,0,0
774,3,8,2020,211,0,0,0
775,3,8,2020,0,0,0,0
776,3,8,2020,0,0,0,0
781,3,8,2020,242,0,0,0
795,3,8,2020,145,0,0,0
798,3,8,2020,0,0,0,0
802,3,8,2020,0,0,0,0
803,3,8,2020,71,0,0,0
805,3,8,2020,0,0,0,0
806,3,8,2020,0,0,0,0
811,3,8,2020,0,0,0,0
815,3,8,2020,0,0,0,0
816,3,8,2020,0,0,0,0
821,3,8,2020,170,0,0,0
822,3,8,2020,0,0,0,0
826,3,8,2020,0,0,0,0
837,3,8,2020,0,0,0,0
848,3,8,2020,1417,0,0,0
850,3,8,2020,0,0,0,0
855,3,8,2020,115,0,0,0
865,3,8,2020,0,0,0,0
867,3,8,2020,346,0,0,0
875,3,8,2020,322,0,0,0
879,3,8,2020,964,0,0,0
883,3,8,2020,0,0,0,0
884,3,8,2020,0,0,0,0
886,3,8,2020,358,0,0,0
888,3,8,2020,124,0,0,0
892,3,8,2020,40,0,0,0
894,3,8,2020,0,0,0,0
898,3,8,2020,146,0,0,0
899,3,8,2020,249,0,0,0
903,3,8,2020,72,0,0,0
904,3,8,2020,0,0,0,0
907,3,8,2020,0,0,0,0
908,3,8,2020,204,0,0,0
911,3,8,2020,304,0,0,0
914,3,8,2020,243,0,0,0
918,3,8,2020,444,0,0,0
919,3,8,2020,0,0,0,0
923,3,8,2020,0,0,0,0
924,3,8,2020,200,0,0,0
925,3,8,2020,67,0,0,0
927,3,8,2020,152,0,0,0
929,3,8,2020,173,0,0,0
933,3,8,2020,140,0,0,0
952,3,8,2020,949,0,0,0
954,3,8,2020,119,0,0,0
958,3,8,2020,345,0,0,0
959,3,8,2020,0,0,0,0
961,3,8,2020,0,0,0,0
962,3,8,2020,169,0,0,0
969,3,8,2020,0,0,0,0
971,3,8,2020,0,0,0,0
975,3,8,2020,2283,0,0,0
977,3,8,2020,2099,0,0,0
978,3,8,2020,0,0,0,0
983,3,8,2020,0,0,0,0
985,3,8,2020,0,0,0,0
987,3,8,2020,0,0,0,0
988,3,8,2020,315,0,0,0
989,3,8,2020,43,0,0,0
996,3,8,2020,255,0,0,0
999,3,8,2020,0,0,0,0
1000,3,8,2020,64,0,0,0
1005,3,8,2020,0,0,0,0
1008,3,8,2020,85,0,0,0
1015,3,8,2020,104,0,0,0
1018,3,8,2020,140,0,0,0
1022,3,8,2020,566,0,0,0
1026,3,8,2020,163,0,0,0
1027,3,8,2020,276,0,0,0
1028,3,8,2020,1819,0,0,0
1031,3,8,2020,122,0,0,0
1032,3,8,2020,0,0,0,0
1044,3,8,2020,280,0,0,0
1046,3,8,2020,148,0,0,0
1054,3,8,2020,0,0,0,0
1056,3,8,2020,52,0,0,0
1060,3,8,2020,278,0,0,0
1064,3,8,2020,0,0,0,0
1065,3,8,2020,0,0,0,0
1068,3,8,2020,249,0,0,0
1070,3,8,2020,235,0,0,0
1072,3,8,2020,123,0,0,0
1074,3,8,2020,0,0,0,0
1085,3,8,2020,236,0,0,0
1091,3,8,2020,555,0,0,0
1093,3,8,2020,0,0,0,0
1094,3,8,2020,143,0,0,0
1095,3,8,2020,0,0,0,0
1096,3,8,2020,150,0,0,0
1097,3,8,2020,562,0,0,0
1104,3,8,2020,563,0,0,0
1112,3,8,2020,91,0,0,0
1113,3,8,2020,190,0,0,0
1114,3,8,2020,106,0,0,0
1115,3,8,2020,0,0,0,0
1118,3,8,2020,0,0,0,0
1122,3,8,2020,83,0,0,0
1132,3,8,2020,108,0,0,0
1136,3,8,2020,0,0,0,0
1137,3,8,2020,117,0,0,0
1138,3,8,2020,139,0,0,0
1140,3,8,2020,13,0,0,0
1141,3,8,2020,301,0,0,0
1154,3,8,2020,0,0,0,0
1155,3,8,2020,271,0,0,0
1157,3,8,2020,157,0,0,0
1158,3,8,2020,0,0,0,0
1159,3,8,2020,0,0,0,0
1169,3,8,2020,0,0,0,0
1170,3,8,2020,102,0,0,0
1175,3,8,2020,0,0,0,0
1177,3,8,2020,239,0,0,0
1180,3,8,2020,62,0,0,0
1183,3,8,2020,102,0,0,0
1186,3,8,2020,132,0,0,0
1188,3,8,2020,111,0,0,0
1194,3,8,2020,104,0,0,0
1196,3,8,2020,99,0,0,0
1199,3,8,2020,134,0,0,0
1200,3,8,2020,0,0,0,0
1201,3,8,2020,0,0,0,0
1207,3,8,2020,0,0,0,0
1208,3,8,2020,80,0,0,0
1209,3,8,2020,0,0,0,0
1210,3,8,2020,696,0,0,0
1212,3,8,2020,391,0,0,0
1214,3,8,2020,0,0,0,0
1216,3,8,2020,0,0,0,0
1217,3,8,2020,0,0,0,0
1218,3,8,2020,681,0,0,0
1222,3,8,2020,151,0,0,0
1223,3,8,2020,394,0,0,0
1228,3,8,2020,134,0,0,0
1233,3,8,2020,75,0,0,0
1234,3,8,2020,0,0,0,0
1235,3,8,2020,81,0,0,0
1236,3,8,2020,0,0,0,0
1237,3,8,2020,0,0,0,0
1238,3,8,2020,61,0,0,0
1241,3,8,2020,67,0,0,0
1242,3,8,2020,0,0,0,0
1243,3,8,2020,0,0,0,0
1244,3,8,2020,0,0,0,0
1247,3,8,2020,314,0,0,0
1250,3,8,2020,0,0,0,0
1251,3,8,2020,154,0,0,0
1252,3,8,2020,0,0,0,0
1253,3,8,2020,0,0,0,0
1255,3,8,2020,57,0,0,0
1256,3,8,2020,22,0,0,0
1259,3,8,2020,302,0,0,0
1260,3,8,2020,0,0,0,0
1261,3,8,2020,304,0,0,0
1265,3,8,2020,182,0,0,0
1268,3,8,2020,0,0,0,0
1269,3,8,2020,0,0,0,0
1270,3,8,2020,0,0,0,0
1273,3,8,2020,0,0,0,0
1274,3,8,2020,31,0,0,0
1275,3,8,2020,474,0,0,0
1277,3,8,2020,0,0,0,0
1278,3,8,2020,220,0,0,0
1282,3,8,2020,131,0,0,0
1283,3,8,2020,0,0,0,0
1284,3,8,2020,0,0,0,0
1286,3,8,2020,46,0,0,0
1288,3,8,2020,176,0,0,0
1289,3,8,2020,200,0,0,0
1290,3,8,2020,75,0,0,0
1292,3,8,2020,90,0,0,0
1294,3,8,2020,420,0,0,0
1296,3,8,2020,0,0,0,0
1299,3,8,2020,0,0,0,0
1300,3,8,2020,0,0,0,0
1301,3,8,2020,87,0,0,0
1303,3,8,2020,0,0,0,0
1304,3,8,2020,0,0,0,0
1305,3,8,2020,11,0,0,0
1306,3,8,2020,0,0,0,0
1308,3,8,2020,206,0,0,0
1309,3,8,2020,177,0,0,0
1310,3,8,2020,480,0,0,0
1311,3,8,2020,0,0,0,0
1312,3,8,2020,304,0,0,0
1315,3,8,2020,70,0,0,0
1317,3,8,2020,476,0,0,0
1318,3,8,2020,0,0,0,0
1319,3,8,2020,3839,0,0,0
1320,3,8,2020,0,0,0,0
1323,3,8,2020,0,0,0,0
1324,3,8,2020,0,0,0,0
1326,3,8,2020,111,0,0,0
1327,3,8,2020,29,0,0,0
1330,3,8,2020,161,0,0,0
1331,3,8,2020,0,0,0,0
1332,3,8,2020,0,0,0,0
1333,3,8,2020,168,0,0,0
1334,3,8,2020,63,0,0,0
1335,3,8,2020,210,0,0,0
1336,3,8,2020,237,0,0,0
1337,3,8,2020,274,0,0,0
1339,3,8,2020,56,0,0,0
1341,3,8,2020,0,0,0,0
1342,3,8,2020,0,0,0,0
1343,3,8,2020,81,0,0,0
1344,3,8,2020,0,0,0,0
1345,3,8,2020,21,0,0,0
1346,3,8,2020,0,0,0,0
1347,3,8,2020,109,0,0,0
1349,3,8,2020,83,0,0,0
1350,3,8,2020,350,0,0,0
1351,3,8,2020,0,0,0,0
1352,3,8,2020,0,0,0,0
1353,3,8,2020,121,0,0,0
1354,3,8,2020,0,0,0,0
1355,3,8,2020,84,0,0,0
1356,3,8,2020,0,0,0,0
1358,3,8,2020,22576,0,0,0
1359,3,8,2020,0,0,0,0
1360,3,8,2020,88,0,0,0
1361,3,8,2020,230,0,0,0
1362,3,8,2020,0,0,0,0
1363,3,8,2020,0,0,0,0
1364,3,8,2020,67,0,0,0
1365,3,8,2020,0,0,0,0
1366,3,8,2020,106,0,0,0
1367,3,8,2020,0,0,0,0
1368,3,8,2020,515,0,0,0
1369,3,8,2020,49,0,0,0
10,3,9,2020,0,0,0,0
12,3,9,2020,883,11750,5000,0
14,3,9,2020,1100,11750,5000,0
16,3,9,2020,245,1894,3000,0
21,3,9,2020,859,6200,4000,0
23,3,9,2020,471,11750,0,0
25,3,9,2020,1113,8875,4500,0
28,3,9,2020,0,0,0,0
30,3,9,2020,262,3788,3500,0
32,3,9,2020,0,1894,0,0
35,3,9,2020,136,6200,0,0
38,3,9,2020,169,1894,3000,0
44,3,9,2020,370,3788,3500,0
45,3,9,2020,0,0,0,0
46,3,9,2020,0,0,0,0
48,3,9,2020,0,11750,5000,0
54,3,9,2020,432,0,0,0
56,3,9,2020,0,1894,0,0
58,3,9,2020,70,950,2500,0
64,3,9,2020,0,0,0,0
72,3,9,2020,0,0,0,0
83,3,9,2020,0,1894,3000,0
86,3,9,2020,96,1894,3000,0
87,3,9,2020,0,0,0,0
89,3,9,2020,174,1894,3000,0
93,3,9,2020,187,1894,3000,0
101,3,9,2020,248,0,0,0
118,3,9,2020,0,0,0,0
130,3,9,2020,0,0,0,0
145,3,9,2020,440,6200,4000,0
152,3,9,2020,109,1894,3000,0
160,3,9,2020,317,3788,3500,0
162,3,9,2020,685,8875,4500,0
163,3,9,2020,0,0,0,0
183,3,9,2020,1344,6200,4000,0
186,3,9,2020,105,1894,3000,0
192,3,9,2020,2231,11750,5000,0
199,3,9,2020,1184,6200,4000,0
207,3,9,2020,174,0,0,0
266,3,9,2020,173,950,2500,0
289,3,9,2020,1048,8875,0,0
291,3,9,2020,218,1894,3000,0
292,3,9,2020,122,1894,3000,0
299,3,9,2020,60,950,2500,0
300,3,9,2020,61,950,2500,0
301,3,9,2020,0,0,0,0
303,3,9,2020,0,0,0,0
317,3,9,2020,0,6200,4000,0
323,3,9,2020,0,6200,4000,0
328,3,9,2020,657,6200,4000,0
329,3,9,2020,1729,8875,4500,0
335,3,9,2020,3081,11750,5000,0
347,3,9,2020,0,0,0,0
350,3,9,2020,369,6200,4000,0
361,3,9,2020,335,3788,3500,0
369,3,9,2020,162,1894,3000,0
371,3,9,2020,0,0,0,0
381,3,9,2020,0,8875,0,0
383,3,9,2020,337,1894,3000,0
384,3,9,2020,0,8875,0,0
385,3,9,2020,0,0,0,0
388,3,9,2020,173,6200,4000,0
389,3,9,2020,0,6200,0,0
392,3,9,2020,0,0,0,0
393,3,9,2020,0,0,0,0
402,3,9,2020,0,11750,5000,0
403,3,9,2020,0,11750,5000,0
404,3,9,2020,26,950,2500,0
420,3,9,2020,0,6200,0,0
425,3,9,2020,0,0,0,0
429,3,9,2020,260,1894,3000,0
434,3,9,2020,279,3788,3500,0
451,3,9,2020,0,0,0,0
452,3,9,2020,744,0,0,0
453,3,9,2020,202,1894,3000,0
475,3,9,2020,0,950,2500,0
478,3,9,2020,185,1894,0,0
485,3,9,2020,432,3788,3500,0
486,3,9,2020,0,3788,3500,0
492,3,9,2020,310,1894,3000,0
498,3,9,2020,0,6200,0,0
505,3,9,2020,634,8875,4500,0
524,3,9,2020,408,1894,3000,0
533,3,9,2020,522,8875,4500,0
549,3,9,2020,0,0,0,0
555,3,9,2020,564,3788,3500,0
563,3,9,2020,0,0,0,0
567,3,9,2020,324,3788,0,0
578,3,9,2020,0,0,0,0
581,3,9,2020,0,0,0,0
584,3,9,2020,2008,6200,4000,0
592,3,9,2020,877,6200,4000,0
594,3,9,2020,0,0,0,0
597,3,9,2020,1234,8875,4500,0
598,3,9,2020,0,0,0,0
602,3,9,2020,2007,8875,4500,0
608,3,9,2020,111,1894,3000,0
614,3,9,2020,99,950,2500,0
621,3,9,2020,455,3788,3500,0
622,3,9,2020,271,3788,3500,0
624,3,9,2020,390,3788,3500,0
631,3,9,2020,116,1894,3000,0
634,3,9,2020,80,1894,3000,0
645,3,9,2020,146,1894,3000,0
646,3,9,2020,2356,11750,5000,0
647,3,9,2020,93,950,2500,0
648,3,9,2020,277,1894,3000,0
653,3,9,2020,114,1894,3000,0
658,3,9,2020,0,0,0,0
663,3,9,2020,0,0,0,0
666,3,9,2020,2678,11750,5000,0
672,3,9,2020,2498,11750,5000,0
673,3,9,2020,358,3788,3500,0
675,3,9,2020,0,0,0,0
678,3,9,2020,1937,11750,5000,0
679,3,9,2020,830,0,0,0
690,3,9,2020,0,0,0,0
693,3,9,2020,316,6200,4000,0
697,3,9,2020,0,0,0,0
698,3,9,2020,38,0,0,0
711,3,9,2020,0,0,0,0
712,3,9,2020,444,6200,4000,0
717,3,9,2020,359,6200,4000,0
720,3,9,2020,478,6200,4000,0
722,3,9,2020,0,0,0,0
724,3,9,2020,2243,11750,5000,0
727,3,9,2020,132,1894,3000,0
729,3,9,2020,2574,11750,0,0
730,3,9,2020,0,1894,3000,0
735,3,9,2020,0,0,0,0
739,3,9,2020,756,6200,0,0
741,3,9,2020,722,8875,4500,0
742,3,9,2020,0,0,0,0
743,3,9,2020,142,1894,3000,0
744,3,9,2020,173,1894,3000,0
745,3,9,2020,403,6200,4000,0
748,3,9,2020,218,1894,3000,0
751,3,9,2020,114,950,0,0
753,3,9,2020,464,6200,4000,0
757,3,9,2020,255,950,2500,0
758,3,9,2020,318,0,0,0
761,3,9,2020,0,0,0,0
762,3,9,2020,868,3788,3500,0
763,3,9,2020,0,0,0,0
764,3,9,2020,150,950,2500,0
766,3,9,2020,380,0,0,0
767,3,9,2020,115,950,2500,0
772,3,9,2020,0,0,0,0
774,3,9,2020,160,1894,3000,0
775,3,9,2020,0,0,0,0
776,3,9,2020,127,1894,3000,0
